Q 	 ICP 	  ICN 	 ILH 	 ILV 	 IXMCDR  
0.0156246	 1.3336e-11	 1.2591e-11	 1.1626e-11	 1.2779e-11	 7.45e-13	 0.0287345
0.0162491	 1.3423e-11	 1.2703e-11	 1.1758e-11	 1.28e-11	 7.2e-13	 0.0275588
0.0168736	 1.3473e-11	 1.2779e-11	 1.1958e-11	 1.2832e-11	 6.94e-13	 0.0264361
0.0174981	 1.3513e-11	 1.2812e-11	 1.1894e-11	 1.2768e-11	 7.01e-13	 0.0266287
0.0181225	 1.3539e-11	 1.2808e-11	 1.182e-11	 1.272e-11	 7.31e-13	 0.0277451
0.0187469	 1.3552e-11	 1.2899e-11	 1.1705e-11	 1.2647e-11	 6.53e-13	 0.0246872
0.0193712	 1.3513e-11	 1.2846e-11	 1.1832e-11	 1.2538e-11	 6.67e-13	 0.0253045
0.0199954	 1.3416e-11	 1.2766e-11	 1.1766e-11	 1.2628e-11	 6.5e-13	 0.0248262
0.0206196	 1.3282e-11	 1.2626e-11	 1.1366e-11	 1.2389e-11	 6.56e-13	 0.0253204
0.0212437	 1.3109e-11	 1.2439e-11	 1.1088e-11	 1.2193e-11	 6.7e-13	 0.0262251
0.0218677	 1.2907e-11	 1.2235e-11	 1.0784e-11	 1.1962e-11	 6.72e-13	 0.0267282
0.0224917	 1.2685e-11	 1.2014e-11	 1.0494e-11	 1.1685e-11	 6.71e-13	 0.0271671
0.0231156	 1.2446e-11	 1.181e-11	 1.0392e-11	 1.1483e-11	 6.36e-13	 0.0262203
0.0237395	 1.2204e-11	 1.152e-11	 9.9271e-12	 1.1162e-11	 6.84e-13	 0.0288316
0.0243632	 1.1941e-11	 1.124e-11	 9.5791e-12	 1.0866e-11	 7.01e-13	 0.0302403
0.0249869	 1.1649e-11	 1.0919e-11	 9.219e-12	 1.0528e-11	 7.3e-13	 0.0323467
0.0256106	 1.1336e-11	 1.0578e-11	 8.8872e-12	 1.0192e-11	 7.58e-13	 0.0345898
0.0262341	 1.0994e-11	 1.0263e-11	 8.6656e-12	 9.9028e-12	 7.31e-13	 0.0343887
0.0268576	 1.0651e-11	 9.8339e-12	 8.2343e-12	 9.4325e-12	 8.171e-13	 0.0398879
0.0274809	 1.0275e-11	 9.3954e-12	 7.875e-12	 9.0075e-12	 8.796e-13	 0.0447169
0.0281042	 9.8911e-12	 8.9579e-12	 7.5321e-12	 8.5674e-12	 9.332e-13	 0.0495093
0.0287274	 9.4964e-12	 8.528e-12	 7.2146e-12	 8.1524e-12	 9.684e-13	 0.0537272
0.0293506	 9.0957e-12	 8.1817e-12	 6.9916e-12	 7.8375e-12	 9.14e-13	 0.0529015
0.0299736	 8.694e-12	 7.685e-12	 6.6052e-12	 7.3775e-12	 1.009e-12	 0.0616033
0.0305965	 8.2945e-12	 7.2478e-12	 6.2965e-12	 6.9997e-12	 1.0467e-12	 0.0673452
0.0312194	 7.8797e-12	 6.8721e-12	 5.9905e-12	 6.6155e-12	 1.0076e-12	 0.0683035
0.0318421	 7.4614e-12	 6.4756e-12	 5.67e-12	 6.2502e-12	 9.858e-13	 0.0707326
0.0324648	 7.0304e-12	 6.1372e-12	 5.4101e-12	 5.9296e-12	 8.932e-13	 0.0678332
0.0330874	 6.6081e-12	 5.7242e-12	 5.0591e-12	 5.53e-12	 8.839e-13	 0.0716736
0.0337098	 6.1909e-12	 5.3539e-12	 4.7448e-12	 5.1679e-12	 8.37e-13	 0.0725002
0.0343322	 5.766e-12	 5e-12	 4.4462e-12	 4.8195e-12	 7.66e-13	 0.0711499
0.0349544	 5.3527e-12	 4.6569e-12	 4.1432e-12	 4.4776e-12	 6.958e-13	 0.0695133
0.0355766	 4.9435e-12	 4.3307e-12	 3.8707e-12	 4.1711e-12	 6.128e-13	 0.0660758
0.0361986	 4.5502e-12	 3.9596e-12	 3.5531e-12	 3.8213e-12	 5.906e-13	 0.0694023
0.0368205	 4.1586e-12	 3.6257e-12	 3.2605e-12	 3.4933e-12	 5.329e-13	 0.0684583
0.0374423	 3.7861e-12	 3.3058e-12	 2.9791e-12	 3.1798e-12	 4.803e-13	 0.0677252
0.038064	 3.4264e-12	 2.9853e-12	 2.7066e-12	 2.8775e-12	 4.411e-13	 0.0687961
0.0386856	 3.0999e-12	 2.7243e-12	 2.4733e-12	 2.6068e-12	 3.756e-13	 0.0644895
0.0393071	 2.7837e-12	 2.443e-12	 2.2218e-12	 2.3339e-12	 3.407e-13	 0.0651845
0.0399284	 2.4901e-12	 2.1914e-12	 1.9947e-12	 2.0902e-12	 2.987e-13	 0.0638043
0.0405497	 2.2178e-12	 1.9624e-12	 1.7664e-12	 1.8659e-12	 2.554e-13	 0.0610976
0.0411708	 1.9695e-12	 1.7464e-12	 1.5912e-12	 1.6462e-12	 2.231e-13	 0.0600393
0.0417917	 1.7415e-12	 1.5538e-12	 1.4233e-12	 1.4709e-12	 1.877e-13	 0.0569599
0.0424126	 1.5372e-12	 1.3676e-12	 1.255e-12	 1.2947e-12	 1.696e-13	 0.0583861
0.0430333	 1.3532e-12	 1.2072e-12	 1.1079e-12	 1.1405e-12	 1.46e-13	 0.0570223
0.0436539	 1.192e-12	 1.0651e-12	 9.7917e-13	 1.0054e-12	 1.269e-13	 0.0562226
0.0442743	 1.0518e-12	 9.4088e-13	 8.6619e-13	 8.858e-13	 1.1092e-13	 0.0556637
0.0448947	 9.3326e-13	 8.3766e-13	 7.7362e-13	 7.876e-13	 9.56e-14	 0.0539832
0.0455148	 8.3683e-13	 7.4932e-13	 6.9029e-13	 7.0223e-13	 8.751e-14	 0.0551713
0.0461349	 7.613e-13	 6.8052e-13	 6.268e-13	 6.3626e-13	 8.078e-14	 0.0560264
0.0467548	 7.0608e-13	 6.3012e-13	 5.8063e-13	 5.8695e-13	 7.596e-14	 0.0568478
0.0473746	 6.6875e-13	 5.9499e-13	 5.4947e-13	 5.5422e-13	 7.376e-14	 0.0583664
0.0479942	 6.4728e-13	 5.7762e-13	 5.3476e-13	 5.3602e-13	 6.966e-14	 0.0568699
0.0486136	 6.3904e-13	 5.682e-13	 5.2584e-13	 5.2672e-13	 7.084e-14	 0.0586793
0.049233	 6.3974e-13	 5.6837e-13	 5.2687e-13	 5.2607e-13	 7.137e-14	 0.0590757
0.0498521	 6.4508e-13	 5.7445e-13	 5.3282e-13	 5.3027e-13	 7.063e-14	 0.0579158
0.0504712	 6.5071e-13	 5.8065e-13	 5.4098e-13	 5.3667e-13	 7.006e-14	 0.0568964
0.05109	 6.545e-13	 5.8828e-13	 5.5048e-13	 5.4289e-13	 6.622e-14	 0.0532838
0.0517087	 6.5201e-13	 5.8595e-13	 5.4832e-13	 5.3876e-13	 6.606e-14	 0.053362
0.0523273	 6.4128e-13	 5.7724e-13	 5.4165e-13	 5.3046e-13	 6.404e-14	 0.0525556
0.0529457	 6.2039e-13	 5.5987e-13	 5.2695e-13	 5.1388e-13	 6.052e-14	 0.0512768
0.0535639	 5.9072e-13	 5.3399e-13	 5.0339e-13	 4.8888e-13	 5.673e-14	 0.0504397
0.054182	 5.523e-13	 5.0223e-13	 4.7527e-13	 4.5897e-13	 5.007e-14	 0.0474809
0.0547999	 5.0685e-13	 4.6084e-13	 4.3554e-13	 4.1962e-13	 4.601e-14	 0.0475462
0.0554176	 4.5695e-13	 4.1524e-13	 3.9294e-13	 3.7795e-13	 4.171e-14	 0.0478221
0.0560352	 4.0525e-13	 3.6856e-13	 3.4887e-13	 3.3481e-13	 3.669e-14	 0.0474147
0.0566526	 3.5467e-13	 3.2298e-13	 3.0534e-13	 2.9321e-13	 3.169e-14	 0.0467646
0.0572698	 3.0789e-13	 2.7675e-13	 2.6571e-13	 2.5361e-13	 3.114e-14	 0.0532635
0.0578869	 2.6575e-13	 2.4124e-13	 2.2758e-13	 2.1745e-13	 2.451e-14	 0.0483441
0.0585037	 2.2957e-13	 2.0779e-13	 1.9633e-13	 1.8711e-13	 2.178e-14	 0.0497988
0.0591204	 2.0023e-13	 1.8053e-13	 1.7143e-13	 1.6301e-13	 1.97e-14	 0.0517386
0.059737	 1.7751e-13	 1.5969e-13	 1.5263e-13	 1.4531e-13	 1.782e-14	 0.052847
0.0603533	 1.6028e-13	 1.4478e-13	 1.3889e-13	 1.3135e-13	 1.55e-14	 0.0508097
0.0609694	 1.4778e-13	 1.3297e-13	 1.2792e-13	 1.2076e-13	 1.481e-14	 0.0527516
0.0615854	 1.3877e-13	 1.2478e-13	 1.2017e-13	 1.134e-13	 1.399e-14	 0.0530829
0.0622012	 1.3148e-13	 1.1827e-13	 1.144e-13	 1.0761e-13	 1.321e-14	 0.0528929
0.0628168	 1.2487e-13	 1.121e-13	 1.0917e-13	 1.0212e-13	 1.277e-14	 0.0538887
0.0634322	 1.1788e-13	 1.0635e-13	 1.0382e-13	 9.6829e-14	 1.153e-14	 0.0514204
0.0640474	 1.1025e-13	 9.8945e-14	 9.6568e-14	 9.0184e-14	 1.1305e-14	 0.0540405
0.0646624	 1.0173e-13	 9.1006e-14	 8.9039e-14	 8.2806e-14	 1.0724e-14	 0.0556409
0.0652772	 9.2735e-14	 8.2361e-14	 8.0689e-14	 7.4818e-14	 1.0374e-14	 0.0592475
0.0658918	 8.3661e-14	 7.3778e-14	 7.2127e-14	 6.6876e-14	 9.883e-15	 0.0627735
0.0665062	 7.5119e-14	 6.6043e-14	 6.4713e-14	 5.9536e-14	 9.076e-15	 0.0642949
0.0671204	 6.7662e-14	 5.8841e-14	 5.7412e-14	 5.2789e-14	 8.821e-15	 0.0697296
0.0677344	 6.1564e-14	 5.3049e-14	 5.1558e-14	 4.724e-14	 8.515e-15	 0.0742935
0.0683482	 5.7034e-14	 4.8775e-14	 4.7376e-14	 4.3128e-14	 8.259e-15	 0.0780557
0.0689618	 5.4004e-14	 4.6128e-14	 4.4468e-14	 4.0552e-14	 7.876e-15	 0.0786562
0.0695752	 5.23e-14	 4.4908e-14	 4.3383e-14	 3.9298e-14	 7.392e-15	 0.0760431
0.0701884	 5.1371e-14	 4.4221e-14	 4.2786e-14	 3.8552e-14	 7.15e-15	 0.0747971
0.0708013	 5.0908e-14	 4.41e-14	 4.2698e-14	 3.8325e-14	 6.808e-15	 0.0716571
0.0714141	 5.0237e-14	 4.3958e-14	 4.2629e-14	 3.8125e-14	 6.279e-15	 0.0666596
0.0720266	 4.8899e-14	 4.3204e-14	 4.2191e-14	 3.7542e-14	 5.695e-15	 0.0618329
0.0726389	 4.6379e-14	 4.1576e-14	 4.0802e-14	 3.6177e-14	 4.803e-15	 0.0546075
0.073251	 4.2405e-14	 3.8308e-14	 3.7669e-14	 3.3323e-14	 4.097e-15	 0.0507601
0.0738628	 3.7024e-14	 3.3795e-14	 3.3283e-14	 2.9455e-14	 3.229e-15	 0.0455951
0.0744745	 3.0584e-14	 2.8059e-14	 2.7864e-14	 2.4646e-14	 2.525e-15	 0.0430571
0.0750859	 2.3608e-14	 2.2123e-14	 2.1752e-14	 1.9313e-14	 1.485e-15	 0.0324725
0.075697	 1.675e-14	 1.596e-14	 1.5588e-14	 1.3833e-14	 7.9e-16	 0.0241516
0.076308	 1.068e-14	 1.0335e-14	 1.0251e-14	 9.0899e-15	 3.45e-16	 0.0164168
0.0769187	 6.0302e-15	 5.9517e-15	 5.8963e-15	 5.2414e-15	 7.85e-17	 0.00655155
0.0775292	 3.2911e-15	 3.1886e-15	 3.1466e-15	 2.8167e-15	 1.025e-16	 0.0158186
0.0781394	 2.539e-15	 2.1485e-15	 2.2458e-15	 2.0161e-15	 3.905e-16	 0.0833067
0.0787494	 4.0294e-15	 3.1399e-15	 3.2941e-15	 2.9095e-15	 8.895e-16	 0.124071
0.0793592	 7.9068e-15	 5.7985e-15	 6.1526e-15	 5.3938e-15	 2.1083e-15	 0.153831
0.0799687	 1.335e-14	 1.0525e-14	 1.0641e-14	 9.2828e-15	 2.825e-15	 0.118325
0.080578	 2.0177e-14	 1.6197e-14	 1.6454e-14	 1.4268e-14	 3.98e-15	 0.109419
0.081187	 2.78e-14	 2.2841e-14	 2.2875e-14	 1.9776e-14	 4.959e-15	 0.0979246
0.0817958	 3.5521e-14	 2.9697e-14	 3.0057e-14	 2.5855e-14	 5.824e-15	 0.0893005
0.0824044	 4.2707e-14	 3.5523e-14	 3.6248e-14	 3.1107e-14	 7.184e-15	 0.0918318
0.0830126	 4.8641e-14	 4.0902e-14	 4.1667e-14	 3.5614e-14	 7.739e-15	 0.0864277
0.0836207	 5.2853e-14	 4.4544e-14	 4.5534e-14	 3.8777e-14	 8.309e-15	 0.0853106
0.0842285	 5.5051e-14	 4.654e-14	 4.7353e-14	 4.0546e-14	 8.511e-15	 0.0837771
0.084836	 5.5281e-14	 4.7005e-14	 4.8249e-14	 4.0824e-14	 8.276e-15	 0.0809104
0.0854432	 5.3736e-14	 4.5503e-14	 4.6663e-14	 3.9571e-14	 8.233e-15	 0.0829613
0.0860503	 5.075e-14	 4.2824e-14	 4.3986e-14	 3.7217e-14	 7.926e-15	 0.084703
0.086657	 4.6826e-14	 3.9429e-14	 4.0537e-14	 3.4165e-14	 7.397e-15	 0.0857573
0.0872635	 4.2341e-14	 3.5578e-14	 3.6667e-14	 3.0761e-14	 6.763e-15	 0.0867953
0.0878697	 3.7732e-14	 3.1693e-14	 3.2773e-14	 2.733e-14	 6.039e-15	 0.086986
0.0884756	 3.3162e-14	 2.7579e-14	 2.8566e-14	 2.3775e-14	 5.583e-15	 0.0919149
0.0890813	 2.8873e-14	 2.3896e-14	 2.4729e-14	 2.0492e-14	 4.977e-15	 0.0943167
0.0896867	 2.4958e-14	 2.0564e-14	 2.1247e-14	 1.7551e-14	 4.394e-15	 0.0965248
0.0902918	 2.1554e-14	 1.7717e-14	 1.8271e-14	 1.5038e-14	 3.837e-15	 0.0977057
0.0908967	 1.874e-14	 1.546e-14	 1.5935e-14	 1.3014e-14	 3.28e-15	 0.0959064
0.0915013	 1.6524e-14	 1.361e-14	 1.4018e-14	 1.1403e-14	 2.914e-15	 0.0967014
0.0921056	 1.4874e-14	 1.2321e-14	 1.2672e-14	 1.0249e-14	 2.553e-15	 0.0938776
0.0927096	 1.3664e-14	 1.1384e-14	 1.1731e-14	 9.4774e-15	 2.28e-15	 0.0910252
0.0933133	 1.274e-14	 1.0721e-14	 1.107e-14	 8.9186e-15	 2.019e-15	 0.0860577
0.0939168	 1.1897e-14	 1.0179e-14	 1.0533e-14	 8.4597e-15	 1.718e-15	 0.0778221
0.09452	 1.097e-14	 9.4591e-15	 9.8332e-15	 7.891e-15	 1.5109e-15	 0.0739582
0.0951228	 9.9e-15	 8.6018e-15	 8.4173e-15	 7.2042e-15	 1.2982e-15	 0.0701661
0.0957254	 8.6791e-15	 7.5897e-15	 7.5361e-15	 6.3842e-15	 1.0894e-15	 0.0669625
0.0963277	 7.3864e-15	 6.4918e-15	 6.5213e-15	 5.4952e-15	 8.946e-16	 0.0644608
0.0969297	 5.804e-15	 5.0583e-15	 5.5226e-15	 4.6271e-15	 7.457e-16	 0.0686503
0.0975314	 4.8551e-15	 4.2682e-15	 4.6191e-15	 3.6074e-15	 5.869e-16	 0.0643298
0.0981328	 4.1952e-15	 3.6533e-15	 3.9776e-15	 3.0772e-15	 5.419e-16	 0.069045
0.098734	 3.9028e-15	 3.3442e-15	 3.661e-15	 2.7939e-15	 5.586e-16	 0.0770802
0.0993348	 3.9981e-15	 3.3587e-15	 3.6878e-15	 2.7786e-15	 6.394e-16	 0.0869128
0.0999353	 4.4778e-15	 3.7139e-15	 4.0894e-15	 3.0432e-15	 7.639e-16	 0.0932529
0.100535	 5.2909e-15	 4.3079e-15	 4.7643e-15	 3.5291e-15	 9.83e-16	 0.102409
0.101135	 6.7659e-15	 5.1689e-15	 5.729e-15	 4.2342e-15	 1.597e-15	 0.13381
0.101735	 8.1211e-15	 6.174e-15	 6.8765e-15	 5.0208e-15	 1.9471e-15	 0.136208
0.102334	 9.5258e-15	 7.6447e-15	 8.0807e-15	 5.9454e-15	 1.8811e-15	 0.109554
0.102933	 1.0811e-14	 8.8469e-15	 9.3024e-15	 6.8125e-15	 1.9641e-15	 0.099914
0.103532	 1.1819e-14	 9.6689e-15	 1.0754e-14	 7.4472e-15	 2.1501e-15	 0.100061
0.10413	 1.2414e-14	 1.0158e-14	 1.141e-14	 7.8277e-15	 2.256e-15	 0.0999468
0.104728	 1.2494e-14	 1.0269e-14	 1.1525e-14	 7.9008e-15	 2.225e-15	 0.0977463
0.105326	 1.2043e-14	 9.9139e-15	 1.1187e-14	 7.6317e-15	 2.1291e-15	 0.0969672
0.105923	 1.1114e-14	 9.2385e-15	 1.0447e-14	 7.0811e-15	 1.8755e-15	 0.0921508
0.10652	 9.829e-15	 8.1512e-15	 9.2324e-15	 6.2518e-15	 1.6778e-15	 0.0933138
0.107117	 8.3566e-15	 6.9513e-15	 7.8796e-15	 5.3242e-15	 1.4053e-15	 0.0918023
0.107714	 6.837e-15	 5.6764e-15	 6.4728e-15	 4.361e-15	 1.1606e-15	 0.0927486
0.10831	 5.4013e-15	 4.5025e-15	 5.1303e-15	 3.4525e-15	 8.988e-16	 0.090753
0.108905	 4.1286e-15	 3.4762e-15	 3.9623e-15	 2.6419e-15	 6.524e-16	 0.0857879
0.109501	 3.0473e-15	 2.5588e-15	 2.9206e-15	 1.9391e-15	 4.885e-16	 0.0871372
0.110096	 2.1717e-15	 1.8302e-15	 2.0869e-15	 1.3786e-15	 3.415e-16	 0.0853345
0.110691	 1.4971e-15	 1.186e-15	 1.349e-15	 9.4235e-16	 3.111e-16	 0.115948
0.111285	 9.6675e-16	 8.2477e-16	 9.2877e-16	 6.3574e-16	 1.4198e-16	 0.0792511
0.111879	 7.1178e-16	 6.166e-16	 6.8934e-16	 4.6227e-16	 9.518e-17	 0.0716512
0.112473	 6.4767e-16	 5.6319e-16	 6.27e-16	 4.1937e-16	 8.448e-17	 0.0697686
0.113066	 7.523e-16	 6.5816e-16	 7.3747e-16	 4.9061e-16	 9.414e-17	 0.0667442
0.113659	 9.8024e-16	 8.6246e-16	 9.7641e-16	 6.4695e-16	 1.1778e-16	 0.0639171
0.114252	 1.266e-15	 1.1213e-15	 1.2781e-15	 8.4821e-16	 1.447e-16	 0.0606124
0.114844	 1.5344e-15	 1.3468e-15	 1.5742e-15	 1.0688e-15	 1.876e-16	 0.0651118
0.115436	 1.6996e-15	 1.5203e-15	 1.7631e-15	 1.2055e-15	 1.793e-16	 0.055685
0.116028	 1.7205e-15	 1.5543e-15	 1.813e-15	 1.2372e-15	 1.662e-16	 0.0507512
0.116619	 1.5895e-15	 1.4541e-15	 1.7053e-15	 1.1639e-15	 1.354e-16	 0.0444868
0.11721	 1.3345e-15	 1.2361e-15	 1.4581e-15	 9.9921e-16	 9.84e-17	 0.038279
0.117801	 1.0125e-15	 9.59e-16	 1.1392e-15	 7.8309e-16	 5.35e-17	 0.0271367
0.118391	 6.8571e-16	 6.6326e-16	 7.9491e-16	 5.5178e-16	 2.245e-17	 0.0166423
0.118981	 4.1156e-16	 4.0682e-16	 4.9253e-16	 3.4919e-16	 4.74e-18	 0.00579193
0.11957	 2.3144e-16	 2.2713e-16	 2.7352e-16	 1.9891e-16	 4.31e-18	 0.00939878
0.12016	 1.3961e-16	 1.188e-16	 1.6712e-16	 1.2818e-16	 2.081e-17	 0.0805309
0.120748	 1.5405e-16	 1.0122e-16	 1.2831e-16	 8.6953e-17	 5.283e-17	 0.206957
0.121337	 2.5202e-16	 1.5695e-16	 1.9293e-16	 1.1931e-16	 9.507e-17	 0.232462
0.121925	 4.4165e-16	 2.7777e-16	 3.383e-16	 2.2616e-16	 1.6388e-16	 0.227795
0.122512	 6.9694e-16	 4.8015e-16	 5.7888e-16	 3.3233e-16	 2.1679e-16	 0.184175
0.1231	 1.0238e-15	 7.3594e-16	 8.6019e-16	 5.2467e-16	 2.8786e-16	 0.163581
0.123687	 1.4141e-15	 1.0688e-15	 1.2599e-15	 7.3204e-16	 3.453e-16	 0.139071
0.124273	 1.8642e-15	 1.421e-15	 1.7316e-15	 1.021e-15	 4.432e-16	 0.134908
0.124859	 2.3314e-15	 1.8097e-15	 2.1905e-15	 1.3059e-15	 5.217e-16	 0.125981
0.125445	 2.7766e-15	 2.1843e-15	 2.6688e-15	 1.5798e-15	 5.923e-16	 0.119394
0.126031	 3.1506e-15	 2.5076e-15	 3.0737e-15	 1.8058e-15	 6.43e-16	 0.11364
0.126616	 3.4214e-15	 2.7572e-15	 3.3892e-15	 1.9937e-15	 6.642e-16	 0.1075
0.1272	 3.5446e-15	 2.8606e-15	 3.5283e-15	 2.0732e-15	 6.84e-16	 0.106788
0.127784	 3.542e-15	 2.8582e-15	 3.5442e-15	 2.0718e-15	 6.838e-16	 0.10684
0.128368	 3.4166e-15	 2.7593e-15	 3.434e-15	 1.9989e-15	 6.573e-16	 0.10643
0.128952	 3.204e-15	 2.5848e-15	 3.2318e-15	 1.8676e-15	 6.192e-16	 0.106965
0.129535	 2.9421e-15	 2.3785e-15	 2.9875e-15	 1.7149e-15	 5.636e-16	 0.105928
0.130117	 2.6655e-15	 2.1352e-15	 2.6935e-15	 1.5379e-15	 5.303e-16	 0.110463
0.1307	 2.4119e-15	 1.923e-15	 2.4339e-15	 1.3804e-15	 4.889e-16	 0.112782
0.131282	 2.1995e-15	 1.744e-15	 2.2143e-15	 1.2458e-15	 4.555e-16	 0.115507
0.131863	 2.0351e-15	 1.6093e-15	 2.0455e-15	 1.1432e-15	 4.258e-16	 0.116837
0.132444	 1.9221e-15	 1.5185e-15	 1.9415e-15	 1.0734e-15	 4.036e-16	 0.117305
0.133025	 1.8495e-15	 1.4498e-15	 1.8576e-15	 1.022e-15	 3.997e-16	 0.121147
0.133605	 1.8063e-15	 1.4123e-15	 1.8136e-15	 9.9243e-16	 3.94e-16	 0.122413
0.134185	 1.7767e-15	 1.3877e-15	 1.7875e-15	 9.7237e-16	 3.89e-16	 0.12293
0.134764	 1.7413e-15	 1.36e-15	 1.7582e-15	 9.5227e-16	 3.813e-16	 0.122948
0.135343	 1.6811e-15	 1.3196e-15	 1.7121e-15	 9.2138e-16	 3.615e-16	 0.120472
0.135922	 1.5811e-15	 1.2365e-15	 1.6094e-15	 8.6391e-16	 3.446e-16	 0.122303
0.1365	 1.4358e-15	 1.1227e-15	 1.4648e-15	 7.859e-16	 3.131e-16	 0.122376
0.137078	 1.2546e-15	 9.7689e-16	 1.2813e-15	 6.8475e-16	 2.7771e-16	 0.12445
0.137655	 1.0516e-15	 8.137e-16	 1.0738e-15	 5.7239e-16	 2.379e-16	 0.12754
0.138232	 8.5272e-16	 6.5493e-16	 8.6771e-16	 4.6122e-16	 1.9779e-16	 0.131191
0.138809	 6.8514e-16	 5.1417e-16	 6.8586e-16	 3.6813e-16	 1.7097e-16	 0.142557
0.139385	 5.738e-16	 4.209e-16	 5.6218e-16	 2.8488e-16	 1.529e-16	 0.153715
0.139961	 5.3514e-16	 3.859e-16	 5.1248e-16	 2.5528e-16	 1.4924e-16	 0.162034
0.140536	 5.6714e-16	 4.1034e-16	 5.4099e-16	 2.6333e-16	 1.568e-16	 0.160412
0.141111	 6.6006e-16	 4.876e-16	 6.3892e-16	 3.04e-16	 1.7246e-16	 0.150271
0.141685	 7.9319e-16	 5.9475e-16	 7.761e-16	 3.6363e-16	 1.9844e-16	 0.142974
0.142259	 9.4661e-16	 7.2023e-16	 9.4054e-16	 4.3795e-16	 2.2638e-16	 0.135814
0.142833	 1.102e-15	 8.5081e-16	 1.1132e-15	 5.3064e-16	 2.5119e-16	 0.12863
0.143406	 1.2552e-15	 9.8285e-16	 1.2866e-15	 5.9084e-16	 2.7235e-16	 0.121691
0.143979	 1.4047e-15	 1.1203e-15	 1.4699e-15	 6.6869e-16	 2.844e-16	 0.112634
0.144551	 1.5688e-15	 1.2556e-15	 1.6477e-15	 7.4873e-16	 3.132e-16	 0.110891
0.145123	 1.7469e-15	 1.4067e-15	 1.8533e-15	 8.413e-16	 3.402e-16	 0.107877
0.145694	 1.9436e-15	 1.5775e-15	 2.0844e-15	 9.6557e-16	 3.661e-16	 0.103973
0.146265	 2.154e-15	 1.7621e-15	 2.3319e-15	 1.0822e-15	 3.919e-16	 0.100074
0.146835	 2.3608e-15	 1.9526e-15	 2.5929e-15	 1.1966e-15	 4.082e-16	 0.0946353
0.147405	 2.5373e-15	 2.0961e-15	 2.7986e-15	 1.2828e-15	 4.412e-16	 0.0952217
0.147975	 2.6554e-15	 2.2021e-15	 2.9442e-15	 1.3448e-15	 4.533e-16	 0.0933196
0.148544	 2.6989e-15	 2.2479e-15	 3.0153e-15	 1.3666e-15	 4.51e-16	 0.09117
0.149113	 2.6542e-15	 2.2199e-15	 2.9826e-15	 1.3439e-15	 4.343e-16	 0.0891036
0.149681	 2.5232e-15	 2.1191e-15	 2.8623e-15	 1.2788e-15	 4.041e-16	 0.0870474
